"","Animal","Estimator","Area","Period.1","Period.2","Period.3","Period.4","Period.5","Period.6","Period.7","Period.8","Period.9","Period.10","Period.11","Period.12","Period.13","Period.14","Period.15","Period.16","Period.17","Period.18","Period.19","Period.20","Period.21","Period.22","Period.23","Period.24","Period.25","Period.26","Year"
"23",37708,"BBMM","plan",1.25485064770424,3.18683332387539,5.82280437475834,6.6075295765481,6.29859532877137,3.41241120310091,9.73100134253914,2.40970262340503,1.47403889444651,3.69227678771854,6.01090798632817,11.1622157754641,5.57226306809627,5.17420738183161,5.15633132549277,4.88521965399425,3.37397870111016,3.44948274373165,4.0049698659758,5.56901614532736,3.74876249923339,5.23810694216619,3.09380280076228,5.50258316748451,3.29968589837739,7.27044022217715,2020
"24",37708,"BBMM","surf",1.40189833401374,3.55141537336911,6.50307335831754,7.42222017473827,7.063675985119,3.84915228891169,10.7808688471788,2.68196665224251,1.64156770637847,4.18216919211268,6.75638995328687,12.4585696060665,6.29696165531508,5.87042711104864,5.78590146438473,5.56787597533247,3.8418516285948,3.83852267881351,4.50337496500454,6.12348569788497,4.18856266137537,5.90393362271226,3.38192275088456,6.11229862606989,3.75691405647016,8.14966734815685,2020
"25",37709,"AKDE","plan",8.65928055504417,12.0088437499285,21.4089984148777,12.2212480584018,13.2813022890712,33.1142777891726,18.3321027980078,13.1639880722915,60.8659464990824,12.944485072346,2.54781976545964,5.52052041794098,3.37442076229191,8.96126128661588,2.72020072912114,7.70013559690348,7.65811347111015,5.11556969092547,7.42355248199613,23.3653118202568,8.07862030509537,33.516550018787,22.464644451869,56.7341434706664,21.9015374724015,24.5667018257945,2020
"26",37709,"AKDE","surf",10.0585825477345,13.805290305134,24.6603095175913,14.0712345813385,15.2611555583928,38.3058574144494,21.1147254470473,15.0998192084426,70.3049789945685,14.8523327629726,2.90685840339626,6.31599201043692,3.86411668456375,10.2561390013624,3.11654470320515,8.84237427641505,8.78382071322209,5.88649889260988,8.5269764475563,26.9338093837964,9.24742398664542,38.8041652810377,25.8924208113821,65.5500086197184,25.2867810976803,28.3581573048756,2020
"27",37709,"BBMM","plan",4.35768708868354,4.64762660925374,10.0412032187915,4.35882260605597,6.60228897639784,11.1217525217737,11.4106475549103,6.60949183991961,3.66926581179616,5.62732831717143,3.08645355909939,5.10181959184626,3.0395299623234,5.52250759548192,2.5788997019592,3.27393409837718,3.45547916796703,1.94041748712209,3.76651758853221,6.40876940741591,7.11890147234711,12.3760508217048,13.5169337863756,16.5124578528486,8.68161436440478,11.2250110469896,2020
"28",37709,"BBMM","surf",5.1268313338198,5.31837658357308,11.5200998284714,5.01278847093077,7.55724492851341,12.7662196687784,13.1030638051163,7.55410408203288,4.23622187881038,6.44326438576452,3.5338750131114,5.83557569627634,3.48549934717225,6.32851772444144,2.95975071063105,3.74186263684178,3.96207758519025,2.23898937110399,4.31807066834855,7.35769793463142,8.15303943685925,14.2416775549489,15.5578696386291,19.2101909583312,9.98568160743501,12.945205290611,2020
"29",37710,"AKDE","plan",4.98875531016927,8.60682715896479,5.61594546847964,4.47027803968426,5.96954858550892,9.16900876528344,3.33001786301882,3.24863692627225,99.6050633500466,35.3634608173903,8.03019611991175,18.0272961603219,9.26798054183902,11.3435698098893,2.35747715487224,15.2391546472897,16.6019689927953,43.0204523229329,59.6459416643016,20.722961505251,14.8123926321946,10.7256127535543,16.4662741733345,13.9080614979844,14.3785951172647,12.8420500800015,2020
"30",37710,"AKDE","surf",5.71252256103087,9.85160282954477,6.42558477005935,5.07820026059259,6.79999885677584,10.4070419660997,3.76389781002246,3.67307526597309,1.12336351858717,0.394651330903634,9.1125464676513,20.4566688555511,10.5417235377497,12.9182242843692,2.67015870657035,17.3031291018944,18.82109259929,48.6642897202944,65.5495610454712,23.3631491327165,16.8545802813706,12.2176190098266,18.7868519723511,15.8101026001458,16.4477238230047,14.6680302158392,2020
"31",37710,"BBMM","plan",3.21103044363379,5.26601263204195,4.16251095429003,1.64732511497695,2.13717437466207,6.29652669766748,3.65730975158184,2.41424974143173,0.488170028837656,0.248732787974078,4.0790186638703,5.70138849530608,4.38226233428191,3.33092261795328,1.48628534738144,3.89320618908481,5.53524037837123,9.02029821883925,9.74815003393203,6.4675275419656,6.77146121265948,4.4104534277884,15.0185216318817,12.9618751212234,8.64489277765825,13.137955736483,2020
"32",37710,"BBMM","surf",3.67467083023611,6.04637854708723,4.77914730955391,1.89636424662269,2.43748682402632,7.19935074154493,4.13975763392355,2.74534176718353,0.549553514243549,0.274574610033572,4.661833927631,6.51104173786239,4.97702495630252,3.78642572114739,1.68845267023705,4.47113441557027,6.3203574872242,10.3093403745849,11.1273142161116,7.4223298822024,7.71430511933687,5.06301198915627,17.1629843208609,14.7516982407964,9.91971458500888,15.0567167214638,2020
"33",37711,"AKDE","plan",7.52063670693062,11.0018804570848,8.63142226886317,5.22498970240965,8.02498836536459,11.6211134931725,11.9472761311253,9.20714584972574,17.5384263074433,1.6817469019069,3.69376066953474,11.8732547647149,11.3431347262836,3.5372824260299,16.1278262051016,8.0052067230199,23.5123933221793,3.04857633178813,10.8869327438237,14.7717862892356,12.6944636686218,10.7759049069969,19.4539121664854,12.5312008687955,14.4309030796621,17.1361919064434,2020
"34",37711,"AKDE","surf",8.60057737333299,12.572355867926,9.85341934594757,5.93959083371083,9.17383835176369,13.2911240489626,13.6713070142836,10.5266813766617,20.0260508898297,1.93776907278471,4.25179315705142,13.5959145488717,12.9715550340073,4.08767103957233,18.3744858069636,9.09385611026914,26.7898320909266,3.49031154554515,12.4059465847691,16.8347355155859,14.5035265194152,12.2671200462354,22.1599224469465,14.2404241033324,16.5132227332852,19.5416018818647,2020
"35",37711,"BBMM","plan",4.28281417079111,7.26764706002612,5.88564707641471,2.73063031317275,4.90208046223149,8.27267348071354,8.31620991541277,4.40730249387625,8.9719668563516,0.665274369738636,2.49879965075272,5.91140154493238,3.45241064693746,2.56669136740602,9.54810402059133,3.83878434856497,7.79311541156034,1.98316871588188,4.58046334520134,8.74718697660215,5.52874234779425,6.58931504786292,12.5920224513912,10.1806092483746,9.62214899309794,16.3561632264103,2020
"36",37711,"BBMM","surf",4.92274404581443,8.33015858350238,6.76384737675389,3.12126459587084,5.63481610262594,9.48768382116983,9.54801873695138,5.06381295343478,10.3220715189892,0.759846867276659,2.88984051027026,6.80966224230451,3.98586261595666,2.97307704565133,10.9638118198834,4.404668491083,8.97308443407405,2.2815068061483,5.26628583205261,10.0426498750124,6.36553222917851,7.52892201212068,14.3990060969195,11.590509062998,11.0372507453696,18.7143298491767,2020
"37",37712,"AKDE","plan",8.40775032950108,2.12704846278661,1.66019704027382,1.32336044632098,37.7508913599687,1.5730432370631,1.78791526775113,54.5259287979915,1.15035190973769,91.8119534630115,36.1501157318332,92.4555096915548,16.6695452915547,6.25465220501378,5.42428492286601,3.61031801676179,28.1163034649117,3.23563506553971,81.3157399976309,2.7733391956769,2.26022918086716,1.21972248677181,2.19408468327392,2.64941867840261,2.86426048424796,1.61182318869143,2020
"38",37712,"AKDE","surf",9.29282064178678,2.32261893822428,1.8357406505994,1.47551333751101,0.427074945706531,1.74961283691265,1.96967976084033,0.601357982329814,1.26860507421548,1.01930024518139,0.402756094680246,1.0265408861019,18.3414076767178,6.89634824996402,6.00167088647019,3.98612595257226,0.304889123482652,3.54096921403235,0.905052232192467,3.08978972491529,2.51631302249499,1.35149062992606,2.44756315510091,2.92122561029025,3.17920760260969,1.78625455726733,2020
"39",37712,"BBMM","plan",0.710143733740553,1.01569337498898,1.06044642042752,0.47602573014282,0.297878376474996,1.6795311550047,1.49533306369685,0.376807875532422,0.906595385460038,1.21464160682754,0.240398794945182,0.673287284636829,3.35786918387012,2.03243219130282,3.14609294984538,2.01830981595685,0.254603406407396,1.79000076528093,0.645141098157272,0.888989999512323,1.6390128002625,0.796704029235144,1.09203720298804,2.70963808493585,1.10700835755769,1.14337597098285,2020
"40",37712,"BBMM","surf",0.779943161224136,1.11625687488169,1.18314578871043,0.539893271099303,0.338019102285726,1.85889983913961,1.65740367047559,0.409756370663255,1.0042220170113,1.36279123930948,0.268813266637963,0.748302670944729,3.72688480579219,2.2553711067612,3.50921377701422,2.24813085298026,0.277363275565402,1.98832359783549,0.720100153094688,0.994141254506173,1.83938481493384,0.892103324052435,1.22683150000208,2.98783757659076,1.24349250719438,1.26616121967532,2020
"41",37714,"AKDE","plan",12.5833746963016,16.160025203637,20.0586791017724,50.2946652826104,18.2547874374992,22.5868180100401,26.5554397820973,20.0016616194911,4.07886853770808,1.80970091950657,7.67565565653938,19.0380381586109,8.69333644820437,11.4482626357043,5.9196535876921,20.53138893428,16.2258882795805,43.1668540822739,67.4908770426911,18.8871466052113,13.8216400170055,15.0950847707636,12.8606320472629,82.9423626265341,2.51292863976998,1.24149015638425,2020
"42",37714,"AKDE","surf",14.3066910862652,18.3408728760283,22.818396614627,57.1536390869399,20.7116798551869,25.6255851924342,30.1103321133551,22.7303418838748,4.6413844748176,2.04431996144893,8.70934211494742,21.6088077373198,9.87835067634639,13.031968203446,6.71765553682315,23.3411115907237,18.397726102123,48.7772925043974,72.1173076140986,21.3163441476257,15.7367232463192,17.1812667309652,14.6283702096399,94.1880233229784,2.87481082571737,1.42007028975961,2020
"43",37714,"BBMM","plan",4.90272137980472,7.84348236696351,5.85536646755632,8.92116384767951,11.8404366947655,11.329690154866,11.459582260202,10.9736124446067,4.01727341170635,1.14257990879499,4.32750518187954,5.62892176981899,4.49234195433487,3.49842089625425,2.85500925777221,5.39740161177804,5.12642902501112,8.61852717891627,8.84772491796379,7.74241133924488,3.97105357741244,1.46464708293425,5.69200204438639,10.6725489748044,1.61908056045503,1.33197385811624,2020
"44",37714,"BBMM","surf",5.618935283742,8.95029656629172,6.64520831849669,10.2560441218793,13.510482036206,12.8930860534669,13.0605591095506,12.5076756854301,4.57129491649881,1.29299284958194,4.94003056689263,6.42657534146614,5.10396298512216,3.97582693463515,3.24875858020711,6.16497637986108,5.84729829939128,9.84054625339326,10.1145400402459,8.86122025735181,4.52330137627034,1.70051467456237,6.56100366243447,12.3114781322387,1.86028927022587,1.52696384095693,2020
"45",37715,"AKDE","plan",29.7385788119771,23.4095870058979,6.1839163563101,8.81634341951299,10.9769090706593,8.61665063969856,6.08065035300153,11.4302159659427,9.53251464636958,17.0307270484152,1.50298289682808,7.32082625015263,5.8447164303564,15.4032683048491,10.1649161965885,6.8444196548804,14.5771525456626,5.1508781625192,5.51201633409274,9.61221106670563,8.08083258572424,10.5436741044474,16.4362713154467,17.6803394253249,15.4782543328746,5.6775410933725,2020
"46",37715,"AKDE","surf",32.5848326413617,25.4098341669906,6.74945555041143,9.5255674416122,11.7500799048402,9.28633576468898,6.58388387294297,12.3406774967242,10.6164847880668,18.5355238051911,1.63590466918745,7.96567749120208,6.49794517557688,16.7975572609431,10.9527868673008,7.31955086540137,15.9244940589935,5.440763386779,5.84389191106218,10.3071247503719,8.71023490375171,11.6188045713461,17.9921862116551,19.2156401208285,16.753007735696,6.1298268114845,2020
"47",37715,"BBMM","plan",3.29838415173442,3.23878514097091,2.52202816614096,2.84990972521854,6.52670189222729,5.63122695653913,2.51122730346281,3.52528390017929,3.52200271278227,2.58564249693157,1.53197032575566,4.4528952628497,4.34181724965881,6.26634097377284,3.76404032070003,3.11301274457902,6.26965145033978,2.18965733846779,4.70357537452399,3.00497566053058,4.51017778342997,3.98853969274071,5.55099047391162,6.45301724240549,6.08175344140569,3.12105122494886,2020
"48",37715,"BBMM","surf",3.63798761873591,3.48914212784608,2.76590041970898,3.05299472164009,6.9485676622265,6.09903176692818,2.74247084352802,3.78869544514678,3.92151596539572,2.80920888331711,1.66477592264385,4.91053479544305,4.85572443880749,6.90342548963535,4.05101414899028,3.29962531450215,6.89660869268347,2.31771983124711,4.99480235242189,3.14626168105386,4.89919294908021,4.43876074023003,6.12758056643749,6.98302955792668,6.61191555892143,3.35431544485847,2020
"49",37716,"AKDE","plan",41.6526498379665,9.90320493957032,5.38360349750424,7.6035890035434,18.2987239425892,43.8727332212059,11.0829564823222,4.59079827469323,5.79739105724371,1.13414349200063,4.0424959854526,5.11794332631132,5.52516639052965,7.22760923514282,5.5262174335362,10.9573175594949,10.1711154565091,1.13241121869266,20.5640025432718,5.54972755198513,8.49595394223816,15.4793592965984,25.1542658583898,5.85391602804715,4.57613892165507,5.67714505661718,2020
"50",37716,"AKDE","surf",45.6960507549084,10.945109278476,5.90848994533023,8.30353558045004,19.8612810020635,47.8665026631622,12.0760283340881,4.95806428160886,6.44646770413607,1.2627638929223,4.46757531199939,5.62920890340784,6.08647143154713,7.89207846783775,6.05750534906742,11.9860155056088,11.116786133755,1.26812187126197,22.327206528199,6.05276737159384,9.26003934755838,16.9652113835209,27.5269636635309,6.33623448761654,4.87625512422454,6.12767127882039,2020
"51",37716,"BBMM","plan",4.28299203181754,2.24641912110646,2.65843541751653,3.96040608206579,2.59664496068544,4.06788945449074,3.09491315001019,1.71371005173969,1.87772490968164,0.833773579361679,3.78764013279787,3.31709165363172,2.1041327239341,3.14765459706587,4.70114084567579,3.35873392984398,3.03801666618583,1.45391875816429,2.73375248976309,3.90122450485398,4.02782346138968,2.24652686750121,10.7127415984594,5.14042212630557,3.03647830202144,3.5405710043422,2020
"52",37716,"BBMM","surf",4.73117730057218,2.51298790694169,2.91909005660098,4.35913063644175,2.77880002252251,4.36250734031339,3.42745256139577,1.87931948874009,2.09936893824366,0.930659861441541,4.18518481467372,3.6734932185347,2.33451572870537,3.41151512587482,5.18052458456299,3.62765173473372,3.35957356689235,1.63035553308068,2.9555210802749,4.25828983505883,4.33844680491007,2.48100660670225,11.7967362553297,5.59622344809479,3.21869733190926,3.8030929154145,2020
"53",37717,"AKDE","plan",9.98976341096535,9.25553302125678,14.3026338404694,13.7422152376291,15.5516935428374,20.3577506235949,17.6588597281918,28.3195240853007,14.7506539504407,20.7837588184374,32.810751021948,5.03548871500778,2.9331179596332,9.31672486549477,3.62946606210107,9.81325743688835,6.76262165979306,4.86759249424709,3.1698347184852,NA,NA,NA,NA,NA,NA,NA,2020
"54",37717,"AKDE","surf",11.5879159685105,10.6148186850351,16.440297720627,15.8289169266573,17.8658333208286,23.4510637011079,20.3268927154382,32.7440403223168,16.9763352308861,23.9656434229159,37.8607752023601,5.76104582599984,3.35302722872201,10.677507220071,4.16705782827977,11.274355877456,7.78608560367845,5.60445781421729,3.63641211483645,NA,NA,NA,NA,NA,NA,NA,2020
"55",37717,"BBMM","plan",4.48570665171925,3.25407659264412,4.03758044499575,3.30468572975541,6.15732695402738,11.5270358983471,8.52291838714312,6.99744893112014,6.36389342574279,3.55694200193776,5.73296913739313,4.02878514472015,3.21248799887224,5.82037528440583,2.68674685434289,5.26275370487239,4.10481798507778,2.22426588495825,1.99951799743106,NA,NA,NA,NA,NA,NA,NA,2020
"56",37717,"BBMM","surf",5.25006929705348,3.71826153721495,4.62641116528731,3.78561097901053,7.06243407548278,13.2404910541064,9.77432457665983,8.05454139851678,7.29100114208853,4.04330917400796,6.63635305552655,4.6041431551415,3.68240924877212,6.67529598850348,3.08740180675617,6.06129804378447,4.71555349206492,2.56609985803775,2.29786627027223,NA,NA,NA,NA,NA,NA,NA,2020
"57",37718,"AKDE","plan",1.94595911961435,2.59079160262601,24.0496697333075,12.4392281337667,13.0946412681851,21.1592702336585,28.5334124262261,12.8486598519445,78.4949357338678,5.64316095668543,2.46029080849537,12.358224647776,2.2151278367499,4.55670544035689,4.36112287567392,9.299403613237,7.16154875350767,3.03965006237124,3.68096530937762,24.5134051059176,10.9305101904923,28.0478335977396,18.1413914568644,47.0445447490317,21.185843467994,23.7087390333406,2020
"58",37718,"AKDE","surf",2.22472101364265,2.9644127909525,27.7044727791602,14.3105733906428,15.0441323263626,24.3438465991845,33.0228542611776,14.7461190967409,90.917175338434,6.45990980285456,2.80240251063922,14.1825145213181,2.53308441357258,5.19864950867906,4.99801066860708,10.6841366172457,8.22875108046076,3.49719354439111,4.22558277661281,28.2831570355815,12.5497444437783,32.4335701748058,20.8657453304712,54.4183121325516,24.4919930313891,27.3716812912404,2020
"59",37718,"BBMM","plan",1.90606012023305,1.3174981176023,6.19830548495816,3.31312727428799,6.2025323973857,10.5858215664772,10.9051162753586,8.68992834544413,11.4755670171363,2.43219390656391,2.75854035320307,8.83678267504653,3.04656372282184,4.68199192852055,2.16482318918203,4.41539591582651,3.30693404357234,2.58519080145187,2.20557433229232,5.77506949985054,7.73376276808732,11.4811517268994,11.0629101514931,15.9676930052672,8.89285887667767,10.5147017730553,2020
"60",37718,"BBMM","surf",2.18773406013786,1.50082892015886,7.13305425136824,3.7846877058603,7.1002993279174,12.1615749978961,12.595127746833,9.9784792170517,13.1849671471553,2.77610233771112,3.15650229312057,10.1832158204718,3.49219454395544,5.35445808623185,2.47674914166657,5.06318986343188,3.79855668432029,2.97370136783084,2.52902287646235,6.62934081855324,8.88360428814772,13.2268897926869,12.7200613597526,18.5813275653762,10.2233368716753,12.1133794159705,2020
"61",37719,"AKDE","plan",7.1001056466358,7.93172701903319,6.97502724754065,4.70219595952518,6.23094896295305,4.19848972936335,11.7574352154806,5.98194265903091,8.76694700037706,3.10705014888708,7.43181153817633,10.5665402117481,14.8806859832637,15.5057634982975,7.69541174815742,11.0850006674439,3.17955960572577,6.60806244432957,7.26683830305682,17.2503441426826,12.7723223227519,9.11468742992671,17.4301480406606,12.3235296751222,15.0759037874845,14.408780470909,2020
"62",37719,"AKDE","surf",8.13021499654282,9.08602598130315,7.97002149393606,5.35012763455611,7.08290734089985,4.78680921517675,13.4543518254028,6.80975155124657,10.0194718102476,3.58184495391471,8.50155180162807,12.103419074397,17.0028736582045,17.7314894226262,8.76909713439728,12.624703299197,3.62784675565878,7.57533553893353,8.31066252196456,19.6435085963232,14.5992144371011,10.3914836936318,19.8567255190452,14.0002451466556,17.2423115322594,16.4485814890724,2020
"63",37719,"BBMM","plan",4.31972029965778,5.21112073673296,4.59980284184535,2.44388242133782,1.99888655521233,3.70419073378123,9.60090441025155,3.32473235626642,5.35242976138229,1.55417768585015,3.34693429031699,6.74027309144646,4.78746168141353,7.09383551486324,5.33227048052032,4.28171680025156,1.86291364658832,5.17913499310499,4.83489200767182,7.98217456384513,4.42179606668634,5.29314513153135,14.5767428890034,11.1058696509697,8.34734905153912,12.1699035334471,2020
"64",37719,"BBMM","surf",4.95256620782005,5.99891289863647,5.26992698739542,2.78672448445063,2.30730954891993,4.23239755579193,11.0118359381539,3.80166817412931,6.19892218202936,1.80314162934131,3.86426272213052,7.76402401386696,5.50667033271305,8.16283465724601,6.11420152834448,4.94097515779756,2.14616484932955,5.96069442379659,5.56196355921003,9.17188320720792,5.0964764631483,6.0754179573543,16.644047176039,12.6283788376062,9.57927333095355,13.9534661548309,2020
"65",37720,"AKDE","plan",2.08318166946056,2.94960762401197,15.5047071543539,27.3558826673793,12.487359681155,8.13304371145681,9.13609187985393,14.6050965937492,1.87502249227297,4.05283799492904,20.9750944163577,28.1275096754313,2.01378480390242,1.85688256716156,8.34847155118002,2.85110422537726,19.8121787709879,4.93381175241301,11.0374920948915,11.7044178022314,10.4857363931538,21.3291300884169,3.21946385907276,22.8079281173483,11.0385237271888,31.5455880228129,2020
"66",37720,"AKDE","surf",2.3354555354475,3.27894437945405,17.2116523265044,30.4022479883945,13.907539501622,9.06054755329975,10.1596989794661,16.2852769444377,2.04781852992799,4.55008907669495,23.2699761294858,31.3085063865616,2.30322162697712,2.1191131161499,9.4220603371779,3.241573643584,21.9979104006817,5.48618824471472,12.2776038007721,12.9095563943795,11.6565430792773,23.7551516784111,3.51205799297327,25.3890049060705,12.3949390833204,35.0768382176835,2020
"67",37720,"BBMM","plan",1.48799226820252,3.13919961673047,6.48129903218164,6.7263056754427,6.97428013578996,5.05850061265102,4.36386533686286,3.0925636555033,0.754334222536859,1.9431962366193,7.59551184807024,6.78879822253743,2.07720778503561,1.51855828234136,3.89782862001489,2.00632566217416,4.55305025912664,4.08567575770509,3.06191633226262,6.61893041477679,4.68463525213836,9.98581639835138,2.79504562916698,4.20740629644406,5.59748500464533,6.01562857898532,2020
"68",37720,"BBMM","surf",1.66748985914713,3.49614178989218,7.23050552561816,7.57049016304192,7.81754758714163,5.7089993643863,4.88725247100462,3.55343849313726,0.830329356915054,2.1892492411985,8.45488892556552,7.57963160941229,2.37486853765848,1.73839021517468,4.44155314246844,2.29574288908514,5.13300051229163,4.5476417135519,3.44379968552051,7.31077544615166,5.22221307296911,11.2750465102583,3.03258417728402,4.74487069597398,6.34430041701605,6.76372282699859,2020
"69",37721,"AKDE","plan",8.11371691295943,11.3705309231174,4.92973052577561,6.39685754167596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"70",37721,"AKDE","surf",9.27612180135335,12.997495534602,5.62849519750963,7.29992110127686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"71",37721,"BBMM","plan",3.944114969334,6.781159210922,4.31238745716544,4.66594412240963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"72",37721,"BBMM","surf",4.53685638733595,7.80489125625143,4.94521442386127,5.36596158788682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"73",37722,"AKDE","plan",7.70776979236705,12.7298072941683,8.38643066657509,9.08553155896589,9.10453741457506,10.267075786451,13.8746837284953,12.0884690133967,46.3222072259055,1.11426913434629,3.60512254088073,9.35017418750493,3.91642808300942,8.90379973536226,8.26875214794157,9.70232356911398,26.0759035412421,10.6790320226707,8.76772339446373,14.943797769559,8.75613874509996,8.35507579165957,16.9378542200168,26.6747797463566,7.47092138899688,13.2961104955814,2020
"74",37722,"AKDE","surf",8.81571859702084,14.5476194424694,9.57523682309912,10.3676486936024,10.4222752813604,11.7001599642259,15.8557481005502,13.80973434427,0.540200346185625,1.29133711089587,4.15490871694317,10.6850611406951,4.47597254557315,10.1913903434135,9.41463700370308,11.0310099137872,29.5488623550348,12.2119581149699,10.026442750452,17.0280891527968,9.98270163951586,9.51112522263748,19.2941615325565,30.3527278088409,8.5620808032965,15.1783421849233,2020
"75",37722,"BBMM","plan",4.45971166859756,7.59833871176039,4.35423207239151,3.96161606503888,5.45309122637724,8.21572342654807,10.1248114734335,4.97743108069831,0.597791607022234,1.01090627149302,2.58067181665381,6.85722551787058,4.60505115077144,4.8759288189524,5.42183369633668,3.7898603924358,6.59806238240044,5.17202661960666,4.74016850029597,8.16583373902724,6.98602467254046,5.17296511244211,10.9666194207287,16.1690259483711,8.17399807587551,13.1619306636387,2020
"76",37722,"BBMM","surf",5.11507957118213,8.71400253614813,5.01758925811725,4.55666948130538,6.28234912491297,9.37791293652854,11.6241325813341,5.72402206556168,0.69939632176636,1.17493575174294,2.98023738383722,7.86655404425634,5.26705691381313,5.63167999599907,6.21653866036334,4.34309638683766,7.56204765677315,5.95181963502703,5.45277770860145,9.3675535984643,8.00541811975076,5.92724391720808,12.5482682703586,18.4743870080002,9.39997230215011,15.0939000289395,2020
"77",37723,"AKDE","plan",2.30980267704301,3.50021883265693,21.5288346336506,14.2173125721969,12.216864938774,16.4275969368625,14.7645328970533,6.1298592050791,1.99722410815993,2.78587956015436,1.55961833965075,5.16931289187847,3.15161833326889,3.51021654550401,3.05630581218628,4.92413956995108,8.97229482353807,2.84984754967254,9.74752354461716,22.2816519387361,7.010622579063,21.666391743491,19.2306724053735,63.9825380175515,22.7219057104037,23.8681502290758,2020
"78",37723,"AKDE","surf",2.65060393742953,4.0098502579994,24.7958927730855,16.3839624619574,14.0088051222993,18.9056752676058,16.9657236673094,7.01633468764593,2.26167260472938,3.17382731288947,1.77939154225866,5.91609139992348,3.6096945116477,4.01844668800162,3.50577878657375,5.64366793146899,10.3179400675925,3.26812665760112,11.186781123294,25.6965380262627,8.02567468077398,24.9539081084854,22.1162555021605,73.9856236425968,26.2220158989154,27.5579533365426,2020
"79",37723,"BBMM","plan",1.98499431050696,1.31133241543702,7.21186709976914,3.19208381347704,5.1164372996843,10.0616590417319,10.1042518511503,5.12334547463225,2.46926469795822,1.85455825941909,1.3920971542746,4.4139800730016,2.57204573827665,2.68819154929439,1.70485635397192,2.46259378967564,2.87674410661983,2.69850935172391,3.31251668228945,5.1862460113399,6.44549728128287,11.363782316159,12.688818319839,24.4846189445703,8.9474864001821,10.8011088052213,2020
"80",37723,"BBMM","surf",2.28218622837748,1.49314304432988,8.27741411997991,3.65030406081858,5.84443211896288,11.5608713641694,11.5999384723675,5.87278826264262,2.81738309736031,2.11105892471153,1.58679728567988,5.04191979857224,2.94016840563931,3.07599689183767,1.95058605503947,2.83424917561386,3.31248907166827,3.09911438648788,3.79306250110948,5.95530691866738,7.38368768809437,13.055852976765,14.5953460419083,28.4205101727327,10.2857548757729,12.4546224012793,2020
"81",37724,"AKDE","plan",1.53561382943438,3.73140030700517,11.5630976148654,2.37819248835761,9.44532126192512,7.83014746960176,8.08195188880791,2.73975585849948,12.744499781225,1.92473689498223,10.0405493587495,23.7276835359608,7.3337241026458,3.87831747800244,19.2435821444186,6.28829780752304,16.6252730718666,27.9248297199955,5.58561388248963,12.4804017322118,10.1468909520953,14.9005801897212,2.25246750325352,25.6437135055581,18.9826339767935,9.50975819555253,2020
"82",37724,"AKDE","surf",1.7162445303972,4.16010406783831,12.8706770727305,2.690743941406,10.5011247844966,8.66300432818275,9.00709118871379,3.00122950012139,14.1275353322343,2.20453970387694,11.1470836880809,26.3925112447976,8.28587062384952,4.40734613314582,21.4067993806513,6.90527413201662,18.4092817931315,30.933858070345,6.12300843942244,13.7417656954754,11.2918272747278,16.5550284372837,2.42416260368421,28.4715233931488,21.1619940047127,10.5716058660862,2020
"83",37724,"BBMM","plan",1.3176947189596,3.63327641445196,5.43280710640844,1.64908074217191,5.78780488010434,6.68738052685575,6.70915428635207,2.11120428148468,4.93751612710968,0.709132559370649,6.82848032216653,7.92525619551986,3.07758603298735,2.5454786361391,6.55540311219925,2.954303271297,4.85706449814711,3.53844615175531,3.82849898801169,5.55932713564554,5.73687907530977,5.08621667973941,2.35649422335137,6.57266428344196,4.07444496252583,5.45042256081165,2020
"84",37724,"BBMM","surf",1.47723033297616,4.04490361991005,6.06174261893212,1.88092429929515,6.48074549049032,7.41913198094943,7.48969508108411,2.31215415277684,5.47457986952677,0.816262752196055,7.60778496141681,8.83125503172635,3.52928215042662,2.91260497317365,7.41692503760196,3.21328492871294,5.39595331419925,3.90545597139892,4.1708830751962,6.12100183047774,6.40840730573573,5.71695880451775,2.54054739172954,7.30610626511723,4.6038219785802,6.11543501996951,2020
"85",37725,"AKDE","plan",1.22618289076346,61.5170045123,12.6852746156227,15.2032644990021,2.86617799106229,14.4358435462836,13.3809309516317,8.42183780809289,17.5605749054386,1.59088848558845,6.13052343837968,14.5233542875474,10.3626059487968,5.15934777250646,1.22626583509211,6.77666198797473,7.041915295437,3.6661420486235,6.16462284643142,8.85795707625131,9.55401261353047,20.4264065261473,38.357962716279,44.1032654733471,3.49501339728996,5.25558658891032,2020
"86",37725,"AKDE","surf",1.39564822221382,68.5905044144336,14.1698552750592,16.8685117619626,3.18080742951692,15.9745114257313,14.8644189484459,9.29781511209882,19.5417123103813,1.77350135899317,6.80537338990481,16.0483625492952,11.4890799772734,5.71824604452053,1.372085017289,7.56140094805597,7.86010272448655,4.08176948484585,6.87476418062153,9.903102440622,10.6569077651505,22.7691166314936,42.4254532138416,48.8681708140488,3.9115098905977,5.87108721993675,2020
